date,ACWI,AGG,DBC,HYG,BIL,BTC,ETH,SPY,EEM,EFA,EWJ,EWU,EWL,EPP,XLK,SOXX,XLE,XLB,XLI,XLY,XLP,XLV,XLU,VNQ,XHB,SHY,IEF,TLT,TIP,LQD,EMB,UUP,FXA,FXC,FXF,FXY,FXE,GLD,USO,CPER,CORN,WEAT,BAL,JO,IWM,MTUM,QUAL,VLUE,USMV,SPHB,VT,BIV,DIA,FBTC,GDX,IBIT,IWF,QQQ,SMH,SPLV,XLC
2008-11-30,21.74424743652344,59.090293884277344,18.518943786621097,22.63817024230957,73.47911071777344,,,65.18401336669922,15.738752365112305,24.37357521057129,25.118532180786133,12.508362770080566,11.412590980529783,11.900435447692873,6.004487991333008,7.481039047241211,14.292315483093262,7.881130695343018,16.401758193969727,8.175539016723633,14.876673698425291,18.321123123168945,8.083253860473633,15.436659812927246,10.069535255432127,64.75206756591797,62.09293746948242,62.51216506958008,58.13274765014648,46.1240348815918,34.297489166259766,22.03178596496582,50.762020111083984,74.9318618774414,82.41691589355469,104.31999969482422,120.00819396972656,80.30999755859375,336.7200012207031,,,,,,37.1385612487793,,,,,,21.514741897583008,39.99323272705078,60.04136276245117,,22.994304656982422,,7.5050835609436035,25.0720272064209,7.06082820892334,,
2008-12-31,22.93260383605957,63.027191162109375,17.914823532104492,26.43374252319336,73.50150299072266,,,65.82256317138672,17.365123748779297,26.53512191772461,28.017427444458008,12.611618041992188,12.748453140258787,13.022472381591797,6.099944591522217,7.908015251159668,13.649272918701172,7.835751533508301,16.783287048339844,8.671866416931152,14.87904930114746,19.638427734375,7.889175891876221,18.016267776489254,10.247068405151367,65.11668395996094,65.29461669921875,71.04655456542969,61.91342544555664,52.49581527709961,40.36946105957031,20.626041412353516,55.28291702270508,76.55020904541016,93.99085998535156,110.08999633789062,132.0887451171875,86.5199966430664,264.79998779296875,,,,,,38.92333221435547,,,,,,22.678998947143555,42.89611053466797,59.694828033447266,,29.320552825927734,,7.640900135040283,25.64300537109375,7.476920127868652,,
2009-01-31,20.322450637817383,61.77512741088867,17.1201114654541,26.16596031188965,73.64598083496094,,,60.4176025390625,15.751704216003418,22.89143180847168,24.65415954589844,11.427669525146484,10.88500690460205,11.065390586853027,5.810979843139648,7.701744556427002,13.406407356262209,7.25685977935791,14.769582748413086,7.751206874847412,13.80691146850586,19.401716232299805,7.875589370727539,14.857858657836914,8.792975425720215,64.83206176757812,62.7564582824707,61.760257720947266,61.88846206665039,51.55070114135742,37.55848693847656,21.67864990234375,49.574615478515625,75.85101318359375,86.14497375488281,110.9000015258789,121.2653350830078,91.30999755859376,233.7599945068359,,,,,,35.16062545776367,,,,,,20.21717643737793,41.56996536254883,54.714115142822266,,29.62344741821289,,7.249166488647461,25.05668830871582,7.183959007263184,,
2009-02-28,18.34891700744629,61.12315368652344,16.156312942504883,23.62372779846191,73.64274597167969,,,53.925777435302734,14.764177322387695,20.5135555267334,21.554115295410156,10.315789222717283,9.654170036315918,10.536584854125977,5.589306831359863,7.576312065124512,11.752036094665527,6.674519062042236,12.254236221313477,7.047646522521973,12.691129684448242,16.997774124145508,6.889102935791016,11.808187484741213,7.963287830352783,64.73805236816406,62.29524230957031,60.81412124633789,60.52841567993164,48.86806106567383,35.452938079833984,22.12140655517578,49.95033645629883,73.15669250488281,85.32540130615234,102.0199966430664,120.03469848632812,92.62999725341795,216.3999938964844,,,,,,30.947362899780273,,,,,,18.291728973388672,40.99520111083984,48.582576751708984,,28.870532989501953,,6.704859256744385,23.737468719482422,6.992895126342773,,
2009-03-31,20.03950881958008,61.797306060791016,16.90875244140625,24.07432746887207,73.63789367675781,,,58.41836929321289,17.25385093688965,22.234848022460938,23.10414123535156,10.789362907409668,10.47243595123291,12.172426223754885,6.214244365692139,8.680142402648926,12.194409370422363,7.69969367980957,13.334720611572266,7.942532062530518,13.230308532714844,18.01861572265625,7.020153999328613,12.23817539215088,9.125794410705566,65.06137084960938,64.35950469970703,63.27547454833984,64.10327911376953,49.098609924316406,37.264129638671875,21.41967010498047,54.42164993286133,73.80213165283203,87.6741714477539,100.5199966430664,125.83936309814452,90.27999877929688,232.3999938964844,,,,,,33.348167419433594,,,,,,19.90772819519043,41.612152099609375,52.195125579833984,,31.916828155517578,,7.263856410980225,26.186342239379883,7.939716815948486,,
2009-04-30,22.60014915466309,62.115692138671875,16.891843795776367,27.40764808654785,73.68290710449219,,,64.22198486328125,19.93824577331543,24.79608154296875,24.88812255859375,12.076265335083008,11.15317726135254,13.724249839782717,6.862722396850586,9.758893013000488,13.147902488708496,8.899198532104492,15.74409008026123,9.41382122039795,13.79462432861328,17.99630355834961,7.102587699890137,15.99330711364746,11.652143478393556,64.95396423339844,62.59273910522461,58.87654495239258,62.95252227783203,50.46196746826172,40.14366912841797,21.16905212402344,56.992774963378906,77.9317398071289,87.43428802490234,100.88999938964844,125.3704071044922,87.2699966430664,229.0399932861328,,,,,,38.47926712036133,,,,,,22.30765724182129,41.80462646484375,56.30031204223633,,28.48108673095703,,8.001008987426758,29.606456756591797,8.691231727600098,,
2009-05-31,24.96980094909668,62.5565185546875,19.63951301574707,28.19026756286621,73.69094848632812,,,67.97604370117188,23.11641502380371,28.067136764526367,27.40326499938965,14.135303497314451,12.466529846191406,15.849359512329102,7.021859169006348,10.15192413330078,14.842374801635742,9.41921329498291,16.27226448059082,9.345104217529297,14.496898651123049,19.22433090209961,7.355366706848144,16.411666870117188,10.380377769470217,64.99031829833984,61.29246139526367,56.70109939575195,64.20946502685547,51.63109588623047,41.307762145996094,19.824054718017575,62.88115310668945,85.15852355957031,93.4111557006836,104.38999938964844,133.9656524658203,96.1999969482422,291.20001220703125,,,,,,39.78779220581055,,,,,,24.673206329345703,41.92283248901367,59.03893280029297,,38.217098236083984,,8.417210578918457,30.556509017944336,8.958718299865723,,
2009-06-30,24.59082794189453,62.819766998291016,19.12380027770996,29.1351318359375,73.6812744140625,,,67.93151092529297,22.59640884399414,27.67281723022461,27.728296279907227,13.846918106079102,12.362638473510742,15.97767448425293,7.277432441711426,10.254070281982422,13.870360374450684,8.991843223571777,15.994954109191896,9.368786811828612,14.52573299407959,19.679977416992188,7.750471115112305,15.886977195739746,10.132265090942385,64.92909240722656,60.95100021362305,57.126983642578125,64.3366470336914,53.12395858764648,41.70406723022461,19.966073989868164,63.3899040222168,79.84771728515625,91.76201629638672,103.2699966430664,132.9821014404297,91.18000030517578,303.44000244140625,,,,,,40.50947952270508,,,,,,24.24685859680176,42.45133972167969,58.728275299072266,,32.72166442871094,,8.495894432067871,31.45880889892578,9.107322692871094,,
2009-07-31,26.908029556274418,63.61695861816406,19.478883743286133,31.1510066986084,73.63470458984375,,,72.99957275390625,25.085309982299805,30.451580047607425,29.022083282470703,15.020917892456056,13.661029815673828,18.00578498840332,7.87289571762085,11.840005874633787,14.612235069274902,10.14892864227295,17.393413543701172,10.257766723632812,15.492427825927734,20.846860885620117,8.042257308959961,17.598115921020508,12.32255744934082,65.0004653930664,61.457889556884766,57.45600891113281,64.39324951171875,55.58500671386719,43.001861572265625,19.48154067993164,65.92402648925781,86.21879577636719,93.25125122070312,105.05999755859376,135.01193237304688,93.3499984741211,294.4800109863281,,,,,,44.22464370727539,,,,,,26.701801300048828,43.494171142578125,63.683101654052734,,34.41789245605469,,9.111711502075195,34.11351013183594,10.593365669250488,,
2009-08-31,27.70656967163086,64.39326477050781,18.692625045776367,30.622392654418945,73.68612670898438,,,75.69612884521484,24.755794525146484,31.822830200195312,30.05123710632324,15.670809745788574,14.50568389892578,18.64146423339844,8.000781059265137,12.150482177734377,14.771002769470217,10.389410972595217,18.223756790161133,10.619046211242676,15.681976318359377,21.407865524291992,8.122847557067871,20.118724822998047,13.374588012695312,65.26644897460938,61.92707443237305,58.73781204223633,64.93498992919922,56.31317901611328,44.04929733276367,19.431419372558594,66.72127532958984,84.79571533203125,94.1008071899414,106.8000030517578,135.7890167236328,93.4000015258789,288.3999938964844,,,,,,45.521854400634766,,,,,,27.416967391967773,44.09808349609375,66.26360321044922,,34.19288635253906,,9.288496971130371,34.61505889892578,10.805658340454102,,
2009-09-30,29.054107666015625,65.15837097167969,18.650352478027344,32.39820861816406,73.70539093017578,,,78.38011932373047,27.27975082397461,33.03099060058594,29.2279109954834,16.257816314697266,15.161856651306152,20.44759178161621,8.371406555175781,12.528085708618164,15.633974075317385,10.82801914215088,19.286901473999023,11.187033653259276,16.201202392578125,21.539566040039062,8.234777450561523,21.44510269165039,12.986404418945312,65.4206771850586,62.62335968017578,60.18169403076172,66.24861907958984,57.3037223815918,46.34543991088867,19.038780212402344,69.74945831298828,86.64666748046875,96.12975311279295,110.68000030517578,138.57504272460938,98.8499984741211,289.5199890136719,,,,,,48.054054260253906,,,,,,28.854175567626953,44.7513427734375,67.80680847167969,,39.19503402709961,,9.663898468017578,36.570098876953125,10.877839088439941,,
2009-10-31,28.269824981689453,65.30290222167969,19.94387435913086,32.2223014831543,73.7085952758789,,,76.8732681274414,26.340272903442383,32.19736099243164,28.08113670349121,16.236852645874023,14.924516677856444,19.973360061645508,8.267112731933594,11.356114387512209,16.019603729248047,10.26806926727295,18.518056869506836,10.92232608795166,16.4366455078125,21.08878517150879,7.970857620239258,20.487960815429688,11.915006637573242,65.5095443725586,62.53705596923828,58.60725784301758,67.00691223144531,57.01880645751953,46.09867858886719,18.96359634399414,71.30599212646484,85.76302337646484,97.05924987792967,110.31999969482422,139.32374572753906,102.52999877929688,314.55999755859375,,,,,,44.93501663208008,,,,,,28.125247955322266,44.82045364379883,67.84923553466797,,36.66799545288086,,9.540778160095215,35.45353317260742,10.270683288574219,,
