as_of,return_date,ticker,core_component,long_only_component,tsmom_component,raw_weight,target_weight,inner_core_scale,inner_long_only_scale,outer_weight_core,outer_weight_long_only,outer_weight_tsmom,outer_scale,raw_gross_exposure,raw_net_exposure,gross_exposure,net_exposure,long_gross_exposure,short_gross_exposure,cash_weight,unencumbered_cash_weight,borrow_weight,margin_debit_weight,short_collateral_weight,regt_reference_requirement,regt_reference_buffer,portfolio_margin_minimum_cushion,portfolio_margin_status,limit_scale,netted_bil_weight,clipped_assets
2016-03-31,2016-04-30,FXF,0.004559223141529317,0.007069162140241428,0.04724461353767154,0.05887299881944228,0.05887299881944228,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,FXY,0.004585578387026506,0.008585692316173735,0.050166795638620476,0.06333806634182072,0.06333806634182072,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,GLD,0.04382659463107266,0.1102908930163726,0.024385506362265982,0.17850299400971126,0.17850299400971126,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,HYG,0.026822607838486865,0.03845017360173209,-0.06965343593784404,-0.004380654497625078,-0.004380654497625078,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,IEF,0.038721006827821876,0.04638758598526031,0.07431739965588371,0.1594259924689659,0.1594259924689659,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,IWM,0.024712387245877952,0.0,-0.02803775703018494,-0.003325369784306989,-0.003325369784306989,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,LQD,0.016968311655252085,0.02730250822714174,0.0,0.04427081988239383,0.04427081988239383,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,QQQ,0.017713355062824628,0.027983099252703446,0.0309451381037672,0.07664159241929527,0.07664159241929527,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,SHY,0.026334947669025395,0.0439145604628203,0.0,0.07024950813184569,0.07024950813184569,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,SMH,0.011065844612516541,0.015539141801138717,0.0,0.02660498641365526,0.02660498641365526,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,SPY,0.025729528133568966,0.039141403133325,0.03767520221446586,0.10254613348135982,0.10254613348135982,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,TIP,0.04321824177841709,0.07080376414012017,0.0,0.11402200591853726,0.11402200591853726,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,TLT,0.015582753054756211,0.018075428638204043,0.035379923728764376,0.06903810542172463,0.06903810542172463,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,USMV,0.009109912775594297,0.01572416003740719,0.0,0.024834072813001484,0.024834072813001484,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,UUP,0.009356552695663954,0.0,-0.06125678780889015,-0.051900235113226195,-0.051900235113226195,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,VLUE,0.014705189290959991,0.0,0.0,0.014705189290959991,0.014705189290959991,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,XHB,0.007976855385360105,0.0,0.0,0.007976855385360105,0.007976855385360105,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,XLB,0.012651317771585275,0.01628507135232765,0.0,0.02893638912391293,0.02893638912391293,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,XLE,0.02419386402695764,0.0,0.0,0.02419386402695764,0.02419386402695764,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,XLI,0.01445547344613875,0.021144798434175403,0.0,0.03560027188031415,0.03560027188031415,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,XLP,0.01803505461962851,0.032712246967686306,0.0,0.050747301587314816,0.050747301587314816,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,XLU,0.006703123354862644,0.012746524738184693,0.0,0.019449648093047337,0.019449648093047337,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-03-31,2016-04-30,XLV,0.015626150379840782,0.0,0.0,0.015626150379840782,0.015626150379840782,1.5,1.5,0.279746209011876,0.4307504366698193,0.28950335431830465,1.5,1.8445886507240936,1.6538767880291732,1.2902393419360432,1.0995274792411227,1.1948834105885828,0.09535593134746033,-0.09952747924112271,0.0,0.19488341058858283,0.19488341058858283,0.09726304997440954,0.6451196709680216,0.3548803290319784,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5543493087880503,
2016-04-30,2016-05-31,BIL,0.15610038148516753,0.29219614733467575,0.0,0.4482965288198433,0.0,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,CPER,0.006908450846661949,0.008391850223193827,0.0,0.015300301069855776,0.015300301069855776,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,DBC,0.02631440193107035,0.03118506765471192,-0.026224521517227664,0.0312749480685546,0.0312749480685546,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,EEM,0.013761260671642045,0.01753153214909357,-0.025915682718981186,0.005377110101754432,0.005377110101754432,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,EFA,0.0,0.0,-0.03242011230305132,-0.03242011230305132,-0.03242011230305132,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,FXF,0.004219639622906307,0.006375859425420422,-0.04793383370591357,-0.03733833465758685,-0.03733833465758685,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,FXY,0.00421532879072606,0.007743126235530037,0.04745329678278967,0.059411751809045774,0.059411751809045774,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,GLD,0.04442292225997134,0.10837059462864296,0.024771469695192096,0.1775649865838064,0.1775649865838064,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,HYG,0.022734937899700203,0.03367882815582324,-0.06844184548803056,-0.012028079432507124,-0.012028079432507124,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,IEF,0.03374534551612639,0.038091848662852645,0.07526861817867041,0.14710581235764944,0.14710581235764944,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,IWM,0.02403741956644856,0.031335289820637546,-0.028172583310084584,0.02720012607700152,0.02720012607700152,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,LQD,0.01406466610174208,0.022085055313865662,0.0,0.03614972141560774,0.03614972141560774,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,QQQ,0.015098356876548709,0.0,-0.030564211778279282,-0.015465854901730573,-0.015465854901730573,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,SHY,0.02817190472325843,0.04340230054157003,0.0,0.07157420526482847,0.07157420526482847,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,SMH,0.009434048082811581,0.015931847343503454,0.0,0.025365895426315035,0.025365895426315035,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,SPY,0.022099075010105905,0.036665306380236774,0.03788495778481407,0.09664933917515675,0.09664933917515675,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,TIP,0.046269397963141966,0.07402540699819427,0.0,0.12029480496133624,0.12029480496133624,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,TLT,0.014401081894838113,0.015714118878867547,0.03622428416699408,0.06633948494069974,0.06633948494069974,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,USMV,0.008424766544084158,0.015725034969879977,0.0,0.024149801513964134,0.024149801513964134,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,UUP,0.0107536448729985,0.0,-0.06152804397376983,-0.050774399100771334,-0.050774399100771334,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,VLUE,0.015855096122810167,0.022078010349786382,0.0,0.03793310647259655,0.03793310647259655,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,XHB,0.006843897841783441,0.0,0.0,0.006843897841783441,0.006843897841783441,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,XLB,0.013467678582601433,0.018354551214124652,0.0,0.03182222979672608,0.03182222979672608,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,XLE,0.02622417393618271,0.0326320458491721,0.0,0.05885621978535481,0.05885621978535481,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,XLI,0.015497188935426044,0.025252757755171325,0.0,0.040749946690597366,0.040749946690597366,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,XLP,0.018667042659893586,0.03539555197413504,0.0,0.05406259463402863,0.05406259463402863,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,XLU,0.00767663976700403,0.014783515242838902,0.0,0.02246015500984293,0.02246015500984293,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-04-30,2016-05-31,XLV,0.015918875970577888,0.023110092000248904,0.0,0.03902896797082679,0.03902896797082679,1.5,1.5,0.277923388656102,0.4311358840454119,0.29094072729848613,1.5,1.7918387161828233,1.495785155391529,1.3435421873629798,1.0474886265716856,1.1955154069673328,0.1480267803956472,-0.04748862657168562,0.0,0.19551540696733283,0.19551540696733283,0.15098731600356016,0.6717710936814899,0.3282289063185101,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4482965288198433,
2016-05-31,2016-06-30,BIL,0.15373190959134705,0.2687310763368213,0.0,0.42246298592816833,0.0,1.5,1.5,0.27746835023353705,0.43650401055140764,0.28602763921505536,1.5,1.844257109410433,1.57419123975916,1.4217941234822646,1.1517282538309916,1.286761188656628,0.1350329348256365,-0.15172825383099164,0.0,0.2867611886566279,0.2867611886566279,0.13773359352214923,0.7108970617411323,0.2891029382588677,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.42246298592816833,
2016-05-31,2016-06-30,CPER,0.007065254698065539,0.0,0.0,0.007065254698065539,0.007065254698065539,1.5,1.5,0.27746835023353705,0.43650401055140764,0.28602763921505536,1.5,1.844257109410433,1.57419123975916,1.4217941234822646,1.1517282538309916,1.286761188656628,0.1350329348256365,-0.15172825383099164,0.0,0.2867611886566279,0.2867611886566279,0.13773359352214923,0.7108970617411323,0.2891029382588677,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.42246298592816833,
2016-05-31,2016-06-30,DBC,0.02710559486557046,0.03321727113396048,-0.025562482043018978,0.03476038395651196,0.03476038395651196,1.5,1.5,0.27746835023353705,0.43650401055140764,0.28602763921505536,1.5,1.844257109410433,1.57419123975916,1.4217941234822646,1.1517282538309916,1.286761188656628,0.1350329348256365,-0.15172825383099164,0.0,0.2867611886566279,0.2867611886566279,0.13773359352214923,0.7108970617411323,0.2891029382588677,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.42246298592816833,
2016-05-31,2016-06-30,EEM,0.014201586536016388,0.017828192170900814,-0.025491771445548705,0.006538007261368495,0.006538007261368495,1.5,1.5,0.27746835023353705,0.43650401055140764,0.28602763921505536,1.5,1.844257109410433,1.57419123975916,1.4217941234822646,1.1517282538309916,1.286761188656628,0.1350329348256365,-0.15172825383099164,0.0,0.2867611886566279,0.2867611886566279,0.13773359352214923,0.7108970617411323,0.2891029382588677,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.42246298592816833,
