as_of,ticker,weight
2014-06-30,XLP,0.02031544246154255
2014-06-30,XLV,0.01955169446076368
2014-06-30,XHB,0.012786584118264256
2014-06-30,XLU,0.009693561328808612
2014-06-30,USMV,0.007974706683473607
2014-06-30,TLT,0.007093118827925935
2014-06-30,FXF,0.003721557059080356
2014-06-30,FXY,0.0031418645961568794
2014-07-31,BIL,0.34685494290351554
2014-07-31,TIP,0.07223195082503354
2014-07-31,XLE,0.06603646477388816
2014-07-31,SPY,0.057490362771591516
2014-07-31,VLUE,0.04713745253641426
2014-07-31,QQQ,0.04502366929461364
2014-07-31,HYG,0.044724254730465554
2014-07-31,XLI,0.04138846350024303
2014-07-31,XLB,0.03909576705609821
2014-07-31,IEF,0.03625150050241391
2014-07-31,EEM,0.03144029393494196
2014-07-31,SHY,0.029703740765517312
2014-07-31,SMH,0.027523610605226696
2014-07-31,LQD,0.027426230817642106
2014-07-31,XLP,0.019261187141291526
2014-07-31,XLV,0.01854257105112183
2014-07-31,CPER,0.01435956930235646
2014-07-31,TLT,0.010016681054537447
2014-07-31,XLU,0.008550496009412843
2014-07-31,USMV,0.008486782398192227
2014-07-31,UUP,0.008454008025482327
2014-08-31,BIL,0.20081080563466588
2014-08-31,SPY,0.06946914043993772
2014-08-31,TIP,0.0663528490366798
2014-08-31,IEF,0.06516568241725365
2014-08-31,IWM,0.057426528131911354
2014-08-31,XLE,0.056674756280395026
2014-08-31,QQQ,0.05403129563141612
2014-08-31,HYG,0.053013424948564196
2014-08-31,VLUE,0.04302254234276065
2014-08-31,GLD,0.0398344994608823
2014-08-31,XLI,0.03560765175932691
2014-08-31,SMH,0.034518654795837156
2014-08-31,XLB,0.033916232550935586
2014-08-31,SHY,0.033639996594625646
2014-08-31,LQD,0.033500477833358897
2014-08-31,EEM,0.029378497318041062
2014-08-31,XLV,0.01897521008752841
2014-08-31,TLT,0.018452148507723618
2014-08-31,XLP,0.017831657699530514
2014-08-31,CPER,0.013525715388051656
2014-08-31,USMV,0.010195362654286395
2014-08-31,UUP,0.007772470234534279
2014-08-31,XLU,0.0068844002517533314
2014-09-30,BIL,0.4443771330885079
2014-09-30,SPY,0.08440446572654442
2014-09-30,IEF,0.07327888542212328
2014-09-30,QQQ,0.06077892741112736
2014-09-30,TIP,0.04813259190301375
2014-09-30,SMH,0.03843290339544362
2014-09-30,SHY,0.03818578139204191
2014-09-30,LQD,0.036613242408397244
2014-09-30,VLUE,0.03033007285908314
2014-09-30,XLI,0.027547613682528695
2014-09-30,XLB,0.02625551738326214
2014-09-30,XLV,0.022289201207916044
2014-09-30,TLT,0.02196232519880032
2014-09-30,XLP,0.02075741200672342
2014-09-30,USMV,0.013458030049086116
2014-09-30,UUP,0.00689937109781926
2014-09-30,XLU,0.006296525767581398
2014-10-31,BIL,0.30072122903003495
2014-10-31,SPY,0.0910161537465314
2014-10-31,IEF,0.07885764744635228
2014-10-31,HYG,0.0710492240156765
2014-10-31,QQQ,0.06245856500575709
2014-10-31,IWM,0.04893953725296456
2014-10-31,LQD,0.04071237811929885
2014-10-31,SMH,0.040104569565999636
2014-10-31,TIP,0.03966827339315991
2014-10-31,SHY,0.03870985941096464
2014-10-31,TLT,0.02678767350392787
2014-10-31,VLUE,0.02413032311692043
2014-10-31,XLV,0.023956415914080934
2014-10-31,XLP,0.02324292311316845
2014-10-31,XLI,0.022676221869907785
2014-10-31,XLB,0.022493818239649254
2014-10-31,EEM,0.015960928428673336
2014-10-31,USMV,0.01562041976597823
2014-10-31,UUP,0.0070630897250307904
2014-10-31,XLU,0.005830749335923208
2014-11-30,BIL,0.3583241080156816
2014-11-30,SPY,0.09272495820496067
2014-11-30,IEF,0.09068866148984298
2014-11-30,QQQ,0.06397135692940278
2014-11-30,IWM,0.049275893182083905
2014-11-30,LQD,0.0441086618036447
2014-11-30,SHY,0.04035882884591398
2014-11-30,SMH,0.03999938020048741
2014-11-30,TLT,0.03332953686541309
2014-11-30,TIP,0.03241966137362507
2014-11-30,XLV,0.0265529222737202
2014-11-30,XLP,0.024478497897252333
2014-11-30,XHB,0.02070616880942218
2014-11-30,USMV,0.018875455857908608
2014-11-30,VLUE,0.018695979805815395
2014-11-30,XLI,0.018212971632329197
2014-11-30,XLB,0.015517322381449934
2014-11-30,UUP,0.006352725379944138
2014-11-30,XLU,0.0054069090511019045
2014-12-31,BIL,0.36762875690749475
2014-12-31,IEF,0.10663909763646788
2014-12-31,SPY,0.0945371880288995
2014-12-31,QQQ,0.06852377572460704
2014-12-31,LQD,0.052268634766021525
2014-12-31,IWM,0.04527632945980046
2014-12-31,SMH,0.04382955915537025
2014-12-31,SHY,0.03913130881597237
2014-12-31,TLT,0.038094152832650933
2014-12-31,XLV,0.025664109209199565
2014-12-31,XLP,0.024955643989304256
2014-12-31,XHB,0.02376644196811364
2014-12-31,USMV,0.020423730571899605
2014-12-31,VLUE,0.01421070476007439
2014-12-31,XLI,0.013685160143446758
2014-12-31,XLB,0.012343292572008255
2014-12-31,UUP,0.0049174131011522
2014-12-31,XLU,0.004104700357516571
2015-01-31,BIL,0.3018992255547822
2015-01-31,IEF,0.10867828133298026
2015-01-31,SPY,0.09995120428873498
2015-01-31,QQQ,0.07190994279295665
2015-01-31,LQD,0.053461032869215705
2015-01-31,SMH,0.04743730241042454
2015-01-31,IWM,0.04674677349301622
2015-01-31,GLD,0.04366827223240215
2015-01-31,TLT,0.03864055736283306
2015-01-31,SHY,0.03380600556445712
2015-01-31,XHB,0.024530319840390953
2015-01-31,XLV,0.02446276231203573
2015-01-31,XLP,0.02430778945662096
2015-01-31,TIP,0.02239581713539309
2015-01-31,USMV,0.020870093706154808
2015-01-31,VLUE,0.011443181986210933
2015-01-31,XLI,0.01091441233455486
2015-01-31,FXF,0.007412237177915622
2015-01-31,UUP,0.00409958937558949
2015-01-31,XLU,0.0033651987733307556
2015-02-28,BIL,0.27145349930725177
2015-02-28,IEF,0.10395441120359558
2015-02-28,SPY,0.09864811612106644
2015-02-28,HYG,0.07867305335334474
2015-02-28,QQQ,0.0700661160162255
2015-02-28,LQD,0.05373163249523093
2015-02-28,SMH,0.0465984765016005
2015-02-28,IWM,0.045618949326187506
2015-02-28,TLT,0.03807095520412345
2015-02-28,SHY,0.0310173348696778
2015-02-28,XHB,0.025896837489846218
2015-02-28,XLP,0.024993666769565617
2015-02-28,XLV,0.024267172624247456
2015-02-28,TIP,0.024138987818128056
2015-02-28,USMV,0.020512250383599342
2015-02-28,VLUE,0.01189723331632096
2015-02-28,XLI,0.01160435720677395
2015-02-28,XLB,0.01097591259570329
2015-02-28,UUP,0.004430873438650539
2015-02-28,XLU,0.0034501639588603488
2015-03-31,BIL,0.28871440304429175
2015-03-31,IEF,0.10199356864707469
2015-03-31,SPY,0.09200360259501984
2015-03-31,HYG,0.07528710872641642
2015-03-31,QQQ,0.0688916709114188
2015-03-31,LQD,0.047300280005520876
2015-03-31,IWM,0.04556865899452076
2015-03-31,SMH,0.044137471913842666
2015-03-31,TLT,0.04171711945668555
2015-03-31,SHY,0.03314713835546387
2015-03-31,XLP,0.02656507780416959
2015-03-31,XLV,0.026452344246942833
2015-03-31,TIP,0.025632201714012932
2015-03-31,XHB,0.02532154938072026
2015-03-31,USMV,0.020993605986645347
2015-03-31,VLUE,0.013637099253666667
2015-03-31,XLI,0.013095747284062426
2015-03-31,UUP,0.005592798341171001
2015-03-31,XLU,0.003948553338353912
2015-04-30,BIL,0.35045011037442614
2015-04-30,SPY,0.06952759729299128
2015-04-30,IEF,0.060903373134590204
2015-04-30,HYG,0.05792895895769024
2015-04-30,QQQ,0.052089136397764205
2015-04-30,IWM,0.04283779377240505
2015-04-30,TIP,0.03956672789533204
2015-04-30,SHY,0.038676875562304175
2015-04-30,LQD,0.03403643947415072
2015-04-30,SMH,0.03246522145235247
2015-04-30,XLV,0.030439440991612325
2015-04-30,XLP,0.030075115831505697
2015-04-30,TLT,0.028344491299720956
2015-04-30,USMV,0.020809748892547258
2015-04-30,XHB,0.020648730250552135
2015-04-30,VLUE,0.01928640055403154
2015-04-30,XLI,0.017703035168721584
2015-04-30,XLB,0.015869202398851385
2015-04-30,EEM,0.013366134656039239
2015-04-30,UUP,0.010555982979372717
2015-04-30,FXF,0.007543757529084023
2015-04-30,XLU,0.0068757251339546105
2015-05-31,BIL,0.4744193418453095
2015-05-31,SPY,0.06402995602460694
2015-05-31,IEF,0.06037249706859475
2015-05-31,HYG,0.049631073324422556
2015-05-31,QQQ,0.04680444437725001
2015-05-31,IWM,0.046074179642436375
2015-05-31,SHY,0.037547001558104594
2015-05-31,SMH,0.0294884440598614
2015-05-31,XLV,0.029442705263644273
2015-05-31,XLP,0.029168384733588435
2015-05-31,VLUE,0.024076984579685053
2015-05-31,XLI,0.022524292721956166
2015-05-31,XLB,0.022335125978121893
2015-05-31,USMV,0.018137102532099096
2015-05-31,XHB,0.01762551067273309
2015-05-31,UUP,0.01375425939508251
2015-05-31,XLU,0.007959754037242453
2015-05-31,FXF,0.00660894218526073
2015-06-30,BIL,0.6824703241584642
2015-06-30,SPY,0.055405138259732915
2015-06-30,IWM,0.05117893438433863
2015-06-30,QQQ,0.04037011618803013
2015-06-30,SHY,0.0361865318667941
2015-06-30,VLUE,0.029682654243632672
2015-06-30,XLV,0.027682814720276852
2015-06-30,SMH,0.024682917564274078
2015-06-30,XHB,0.016156957462599358
2015-06-30,UUP,0.016091757205446054
2015-06-30,USMV,0.01471463914481661
2015-06-30,FXF,0.005377214801594342
2015-07-31,BIL,0.629839781705031
2015-07-31,IEF,0.10415267553732585
2015-07-31,SHY,0.04923842496064833
2015-07-31,XLP,0.0360100012391974
2015-07-31,XLV,0.03515314661758761
2015-07-31,SPY,0.03136549688348365
2015-07-31,IWM,0.0273883726808943
2015-07-31,QQQ,0.023145599307791292
2015-07-31,UUP,0.01942404298515407
2015-07-31,USMV,0.019292204394799096
2015-07-31,VLUE,0.015505260750457224
2015-07-31,XHB,0.009484992937630289
2015-08-31,BIL,0.8195761816807623
2015-08-31,IEF,0.10312845902551893
2015-08-31,SHY,0.048885568084685
2015-08-31,UUP,0.0181427197613051
2015-08-31,XHB,0.010267071447728563
2015-09-30,BIL,0.8147104728672971
2015-09-30,IEF,0.11770228202420434
2015-09-30,SHY,0.05892847439432431
2015-09-30,FXY,0.008658770714174122
2015-10-31,BIL,0.6568548907529443
2015-10-31,IEF,0.12803009572561186
2015-10-31,SHY,0.05453595176900074
2015-10-31,XLP,0.03967256943288839
2015-10-31,SPY,0.02772088489592678
2015-10-31,USMV,0.024308909976126704
2015-10-31,QQQ,0.020800303337487423
2015-10-31,UUP,0.01644780256791514
2015-10-31,SMH,0.011491344653971126
2015-10-31,XLU,0.011028541570119206
2015-10-31,FXY,0.009108705318008394
2015-11-30,BIL,0.7118762180233521
2015-11-30,IEF,0.11888165777830627
2015-11-30,XLP,0.03978444329093495
2015-11-30,SPY,0.030946768357798634
2015-11-30,QQQ,0.02422754249828487
2015-11-30,USMV,0.024101357961756706
2015-11-30,UUP,0.015612703108109362
2015-11-30,SMH,0.013792910805930042
2015-11-30,XHB,0.010978090152545533
2015-11-30,XLI,0.009798308022981438
2015-12-31,BIL,0.8529437808904142
2015-12-31,QQQ,0.046615372777819714
2015-12-31,XLP,0.02913781233967655
2015-12-31,SMH,0.025084472675875203
2015-12-31,USMV,0.019253860269255765
2015-12-31,UUP,0.012679636717131388
2015-12-31,FXY,0.007432936819916647
2015-12-31,XLU,0.006852127509910514
2016-01-31,BIL,0.6155814750258515
2016-01-31,IEF,0.10715208634794927
2016-01-31,TIP,0.06681435340084667
2016-01-31,SHY,0.05969183848552524
2016-01-31,XLP,0.04440740904482904
2016-01-31,TLT,0.03949938698466761
2016-01-31,USMV,0.02633799695850949
2016-01-31,UUP,0.018591134686339418
2016-01-31,FXY,0.012163983485512682
2016-01-31,XLU,0.009760335579969083
2016-02-29,BIL,0.5020213754063088
2016-02-29,IEF,0.11274011065863648
2016-02-29,TIP,0.07115279317600287
2016-02-29,SHY,0.06338074391596203
2016-02-29,GLD,0.05486494057073425
2016-02-29,XLP,0.046393869697809495
2016-02-29,TLT,0.042892776526000605
2016-02-29,LQD,0.03579847612693999
2016-02-29,USMV,0.02693777080445739
2016-02-29,UUP,0.019302064790179357
2016-02-29,XLU,0.012883735522679348
2016-02-29,FXY,0.01163134280428949
2016-03-31,BIL,0.4139879774364843
2016-03-31,GLD,0.11379715608162458
2016-03-31,TIP,0.07305468999896206
2016-03-31,IEF,0.04786229595430712
2016-03-31,SHY,0.045310650358970694
2016-03-31,SPY,0.04038574935607381
2016-03-31,HYG,0.03967254491331687
2016-03-31,XLP,0.03375220357867478
2016-03-31,QQQ,0.028872711302054332
2016-03-31,LQD,0.028170483574583658
2016-03-31,XLI,0.0218170137344989
2016-03-31,TLT,0.01865006545625324
2016-03-31,XLB,0.016802790836103917
2016-03-31,EEM,0.016302183650966057
2016-03-31,USMV,0.016224047562690785
2016-03-31,SMH,0.016033147402806643
2016-03-31,XLU,0.01315175011697624
2016-03-31,FXY,0.008858640472041409
2016-03-31,FXF,0.007293898212610763
2016-04-30,BIL,0.301215832819168
2016-04-30,GLD,0.11171584297717163
2016-04-30,TIP,0.07631046754767677
2016-04-30,SHY,0.04474206872044332
2016-04-30,IEF,0.039267690636115495
2016-04-30,SPY,0.03779711299288008
2016-04-30,XLP,0.03648816304813057
2016-04-30,HYG,0.034718446371952046
2016-04-30,XLE,0.033639351362813735
2016-04-30,IWM,0.03230256629339623
2016-04-30,DBC,0.03214770697978126
2016-04-30,XLI,0.026032274989212168
2016-04-30,XLV,0.023823468145900736
2016-04-30,LQD,0.02276679001384623
2016-04-30,VLUE,0.022759527581601047
2016-04-30,XLB,0.01892113048175199
2016-04-30,EEM,0.018072705971844117
2016-04-30,SMH,0.016423641138651454
2016-04-30,USMV,0.016210444756951894
2016-04-30,TLT,0.016199191701511458
2016-04-30,XLU,0.015239861635705185
2016-04-30,CPER,0.008650894876371539
2016-04-30,FXY,0.007982145688552487
2016-04-30,FXF,0.006572673268570651
2016-05-31,BIL,0.273619556843476
2016-05-31,GLD,0.1062789329884513
2016-05-31,TIP,0.08097987330190036
2016-05-31,SHY,0.04469626323660572
2016-05-31,IEF,0.04317524381119983
2016-05-31,SPY,0.037253264591560385
2016-05-31,XLE,0.03544854714002421
2016-05-31,XLP,0.035093633463937825
2016-05-31,HYG,0.034745248200517845
2016-05-31,DBC,0.03382152570933793
2016-05-31,IWM,0.032693598917578594
2016-05-31,XLI,0.02781644919949437
2016-05-31,LQD,0.024721201029902762
2016-05-31,XLV,0.02460442944922918
2016-05-31,QQQ,0.02406694855169773
2016-05-31,VLUE,0.022877914774378623
2016-05-31,XLB,0.019418858353932596
2016-05-31,TLT,0.018443701546594426
2016-05-31,EEM,0.018152504383259563
2016-05-31,XLU,0.015243341866252345
2016-05-31,USMV,0.014969471584127616
2016-05-31,SMH,0.013515937495024319
2016-05-31,XHB,0.01053239242968208
2016-05-31,FXY,0.00783116113183448
2016-06-30,BIL,0.2698658128697293
2016-06-30,GLD,0.11102593945143706
2016-06-30,TIP,0.07906179722888615
2016-06-30,SHY,0.04373227281826509
2016-06-30,SPY,0.03706197955042148
2016-06-30,XLP,0.0362368720703818
2016-06-30,HYG,0.03522154706819524
2016-06-30,IEF,0.034852234473308395
2016-06-30,XLE,0.03460497639598963
2016-06-30,DBC,0.0339246947160099
2016-06-30,IWM,0.03236999257863102
2016-06-30,XLI,0.026976741985084235
2016-06-30,LQD,0.0249291004927283
2016-06-30,QQQ,0.024797421667423613
2016-06-30,XLV,0.024045595076168182
2016-06-30,VLUE,0.02278568943540028
2016-06-30,XLB,0.0185777316608419
2016-06-30,EEM,0.016880340007324898
2016-06-30,USMV,0.01603526424022523
2016-06-30,TLT,0.01555639479128723
2016-06-30,XLU,0.015483349414569995
2016-06-30,SMH,0.01400321557336979
2016-06-30,XHB,0.009884713098982837
2016-06-30,CPER,0.008200996479804708
2016-06-30,FXY,0.008195655576433654
2016-06-30,FXF,0.005689671279100034
2016-07-31,BIL,0.2260183449183739
2016-07-31,GLD,0.10277712293489472
2016-07-31,TIP,0.08514973068908642
2016-07-31,SPY,0.042945839353729046
2016-07-31,HYG,0.04270156744535346
2016-07-31,IEF,0.041755583569580576
2016-07-31,XLE,0.04038698515394722
2016-07-31,IWM,0.03808486502084262
2016-07-31,SHY,0.038058435040704996
2016-07-31,DBC,0.03572997662582298
2016-07-31,XLI,0.03149558159614928
2016-07-31,XLP,0.031043240819286538
2016-07-31,LQD,0.0288809059340984
2016-07-31,QQQ,0.028452246961951883
2016-07-31,VLUE,0.02735466568837442
2016-07-31,XLB,0.023256718174950907
2016-07-31,XLV,0.020602682271706058
2016-07-31,EEM,0.020574765788143306
2016-07-31,SMH,0.018719887711297026
2016-07-31,TLT,0.01700603490819056
2016-07-31,USMV,0.013527356606067742
2016-07-31,XLU,0.013258357942986987
2016-07-31,XHB,0.010496324420122712
2016-07-31,CPER,0.009831630237879398
2016-07-31,FXY,0.006793630247596437
2016-07-31,FXF,0.0050975199388623525
2016-08-31,BIL,0.22497333366390826
2016-08-31,GLD,0.09044596154955677
2016-08-31,TIP,0.08673723879157987
2016-08-31,IEF,0.04943706387043284
2016-08-31,XLE,0.04605077038946007
2016-08-31,SPY,0.04385520751722054
2016-08-31,IWM,0.04371669333154328
2016-08-31,HYG,0.043074896383043106
2016-08-31,DBC,0.03718108265707321
2016-08-31,XLI,0.034559424832073735
2016-08-31,SHY,0.03382555409585381
2016-08-31,XLB,0.029088936536873094
2016-08-31,LQD,0.029013505509461426
2016-08-31,VLUE,0.028299752659499647
2016-08-31,QQQ,0.028277685557556397
2016-08-31,XLP,0.027259732154488577
2016-08-31,EEM,0.024724879383827923
2016-08-31,SMH,0.02170608499934741
2016-08-31,TLT,0.01882614998809152
2016-08-31,XLV,0.018002100991443885
2016-08-31,XLU,0.012322940902335352
2016-08-31,USMV,0.012045277844910976
2016-08-31,XHB,0.010441272971333179
2016-08-31,FXY,0.006134453419085236
2016-09-30,BIL,0.20456518935402965
2016-09-30,TIP,0.08248707597759056
2016-09-30,GLD,0.07007307906305081
2016-09-30,IEF,0.051444061055981774
2016-09-30,IWM,0.05031045752525727
2016-09-30,XLE,0.048495706706812566
2016-09-30,SPY,0.044283370890035915
2016-09-30,HYG,0.04084686559205902
2016-09-30,XLI,0.04016456897685369
2016-09-30,DBC,0.03959968861216714
2016-09-30,VLUE,0.03501312438551095
2016-09-30,XLB,0.0323535331225825
2016-09-30,EEM,0.030752642071143983
2016-09-30,QQQ,0.030238182241834995
2016-09-30,SHY,0.029716715481056675
2016-09-30,XLP,0.027829166164135024
2016-09-30,LQD,0.02636530544428752
2016-09-30,SMH,0.021562166749032784
2016-09-30,TLT,0.0212141807283492
2016-09-30,XLV,0.01738120196362633
2016-09-30,XLU,0.012682167150290507
2016-09-30,CPER,0.0113523909373926
2016-09-30,USMV,0.011232086047498995
2016-09-30,XHB,0.010824128940749763
2016-09-30,FXY,0.00535126075716902
2016-09-30,FXF,0.003861684061500944
2016-10-31,BIL,0.27330755457137573
2016-10-31,TIP,0.0847752312687209
2016-10-31,GLD,0.07532961881607961
2016-10-31,XLE,0.06360999709403188
2016-10-31,IWM,0.05215963413302454
2016-10-31,XLI,0.043525111000539025
2016-10-31,HYG,0.04169954541097873
2016-10-31,SPY,0.04164535685719309
2016-10-31,DBC,0.04089563564735568
2016-10-31,XLB,0.03736593171794909
2016-10-31,VLUE,0.03557691554716123
2016-10-31,EEM,0.03353132961714942
2016-10-31,QQQ,0.03204217883532532
2016-10-31,SHY,0.028359454211190193
2016-10-31,XLP,0.023630030969989273
2016-10-31,LQD,0.023003946310444407
2016-10-31,SMH,0.020887188737678183
2016-10-31,CPER,0.01166366601679763
2016-10-31,UUP,0.011118395436092991
2016-10-31,XLU,0.011026920071849605
2016-10-31,USMV,0.009840812944176493
2016-10-31,FXY,0.005005544784896896
2016-11-30,BIL,0.5015250553344117
2016-11-30,XLE,0.05782260969294773
2016-11-30,IWM,0.052525905205775957
2016-11-30,DBC,0.04863986548762463
2016-11-30,XLI,0.048625881841321064
2016-11-30,EEM,0.04478768529756338
2016-11-30,HYG,0.042952955419868884
2016-11-30,VLUE,0.041072187174005334
2016-11-30,XLB,0.03839158861354672
2016-11-30,SPY,0.03797778262976134
2016-11-30,QQQ,0.02494646862196961
2016-11-30,SMH,0.019752885107129147
2016-11-30,CPER,0.01406562896738856
2016-11-30,UUP,0.01122335679679521
2016-11-30,XHB,0.008915273877664774
2016-11-30,USMV,0.00677486993222596
2016-12-31,BIL,0.4275920071422064
2016-12-31,XLE,0.077559190973157
2016-12-31,IWM,0.06613896502595303
2016-12-31,DBC,0.062466527745998035
2016-12-31,XLI,0.05686661731312884
2016-12-31,VLUE,0.05423137267210984
2016-12-31,XLB,0.045961556769090264
2016-12-31,EEM,0.04075461583496538
2016-12-31,HYG,0.04037284285951598
2016-12-31,SPY,0.03746806822228976
2016-12-31,CPER,0.023606492489583
2016-12-31,QQQ,0.02278472967033721
2016-12-31,SMH,0.018418794842484053
2016-12-31,XLU,0.010257828403907777
2016-12-31,UUP,0.010237712529244868
2016-12-31,USMV,0.005282677506028563
2017-01-31,BIL,0.4205331621040327
2017-01-31,XLE,0.0788524767451241
2017-01-31,DBC,0.0698790397662459
2017-01-31,IWM,0.06423384971658216
2017-01-31,XLI,0.053898038062494665
2017-01-31,VLUE,0.05122418359367412
2017-01-31,XLB,0.044599765215135666
2017-01-31,EEM,0.041394426797798894
2017-01-31,HYG,0.03383792896349434
2017-01-31,SPY,0.032502355670892956
2017-01-31,CPER,0.020182568016835743
2017-01-31,QQQ,0.019907843370948242
2017-01-31,XLP,0.01727295703398908
2017-01-31,SMH,0.015567912822364801
2017-01-31,UUP,0.012442005703878515
2017-01-31,XLU,0.011119752141123483
2017-01-31,XHB,0.007394744376013741
2017-01-31,USMV,0.005156989899370908
2017-02-28,BIL,0.30082103764408996
2017-02-28,TIP,0.10509843634884675
2017-02-28,XLE,0.07263556169157619
2017-02-28,IWM,0.06450472832414
2017-02-28,DBC,0.06441235581952667
2017-02-28,XLI,0.05185642694342851
2017-02-28,VLUE,0.05167226544135927
2017-02-28,XLB,0.046977319857126026
2017-02-28,EEM,0.04357317537022142
2017-02-28,HYG,0.035061025118770954
2017-02-28,SPY,0.03479434426869573
2017-02-28,QQQ,0.023385219887698358
2017-02-28,CPER,0.02110350649190521
2017-02-28,SMH,0.016683111365888452
2017-02-28,XLP,0.01667205482987317
2017-02-28,XLV,0.014330769386404507
2017-02-28,UUP,0.011198614352460664
2017-02-28,XHB,0.010033905095834409
2017-02-28,XLU,0.009633499186665452
2017-02-28,USMV,0.005552642575488293
2017-03-31,BIL,0.3695257821598335
2017-03-31,TIP,0.10540432378290715
2017-03-31,IWM,0.06575884518031416
2017-03-31,DBC,0.0584260248185017
2017-03-31,VLUE,0.05229266370579308
2017-03-31,XLI,0.049147442800097155
2017-03-31,EEM,0.0420941717078746
2017-03-31,SPY,0.0409197903830031
2017-03-31,XLB,0.040416078863496574
2017-03-31,HYG,0.038996183653801954
2017-03-31,QQQ,0.029116100590947998
2017-03-31,SMH,0.019285545557040717
2017-03-31,CPER,0.018466636162617
2017-03-31,XLP,0.01735841555712188
2017-03-31,XLV,0.014476822223328916
2017-03-31,XHB,0.011842663651661941
2017-03-31,UUP,0.011273841272997158
2017-03-31,XLU,0.008863051921947106
2017-03-31,USMV,0.006335616006714206
2017-04-30,BIL,0.3238898723623786
2017-04-30,TIP,0.09471466538356146
2017-04-30,IWM,0.06700834385048944
2017-04-30,SPY,0.052178600362701145
2017-04-30,GLD,0.05186880234575747
2017-04-30,HYG,0.0506793546316167
2017-04-30,VLUE,0.0468071355672674
2017-04-30,XLI,0.04468704890501224
2017-04-30,QQQ,0.03831602727352368
2017-04-30,XLB,0.038051001404987864
2017-04-30,EEM,0.03763978183069234
2017-04-30,LQD,0.027790988490998925
2017-04-30,SMH,0.024221357415743865
2017-04-30,SHY,0.023819161189966694
2017-04-30,CPER,0.017391139560141128
2017-04-30,XLP,0.01660361346604952
2017-04-30,XLV,0.015278396065212741
2017-04-30,XHB,0.014087034180809945
2017-04-30,XLU,0.007529239486814301
2017-04-30,USMV,0.007438436226274694
2017-05-31,BIL,0.2627388472417796
2017-05-31,TIP,0.07766989720563997
2017-05-31,SPY,0.06064339837752813
2017-05-31,IEF,0.05996074465493066
2017-05-31,IWM,0.057311734697760804
2017-05-31,HYG,0.05685877140014649
2017-05-31,GLD,0.05306851061655598
2017-05-31,QQQ,0.043705063686819534
2017-05-31,VLUE,0.03381782313829315
2017-05-31,SHY,0.032676160816833
2017-05-31,XLI,0.032296076405012114
2017-05-31,LQD,0.03222425427737068
2017-05-31,EEM,0.02816199894007741
2017-05-31,SMH,0.026992666628925903
2017-05-31,XLB,0.02664084527747079
2017-05-31,XLP,0.02267437566808516
2017-05-31,XLV,0.019877041192376103
2017-05-31,XHB,0.01765416669882767
2017-05-31,TLT,0.017101115638617433
2017-05-31,USMV,0.01303308098274289
2017-05-31,CPER,0.011754391085265572
2017-05-31,XLU,0.008405010496652904
2017-05-31,FXF,0.0047340248722881565
2017-06-30,BIL,0.3250026842126863
2017-06-30,IEF,0.07076784053028572
2017-06-30,GLD,0.06399232095315369
2017-06-30,SPY,0.061626347444824196
2017-06-30,HYG,0.05872676703226417
2017-06-30,IWM,0.04746087230124726
2017-06-30,QQQ,0.04496659803788363
2017-06-30,SHY,0.041500268527478026
2017-06-30,LQD,0.03842144859188981
2017-06-30,SMH,0.0277722174276993
2017-06-30,XLP,0.02731431652883557
2017-06-30,XLV,0.023572265489465227
2017-06-30,XLI,0.0234257417028517
2017-06-30,VLUE,0.02302058800004166
2017-06-30,TLT,0.022216461311067845
2017-06-30,EEM,0.02113430739177513
2017-06-30,XLB,0.018686075438984564
2017-06-30,USMV,0.018196336280503985
2017-06-30,XHB,0.01697118618524631
2017-06-30,CPER,0.009281769610282426
2017-06-30,XLU,0.008368046210830368
2017-06-30,FXF,0.0075755407907031926
2017-07-31,BIL,0.2630086348311934
2017-07-31,IEF,0.0730887459833646
2017-07-31,SPY,0.059604908247768824
2017-07-31,TIP,0.05926212355754811
2017-07-31,HYG,0.058833523102663474
2017-07-31,GLD,0.05316831506265942
2017-07-31,IWM,0.04887127215233944
2017-07-31,SHY,0.046575528940746305
2017-07-31,QQQ,0.04406652777573398
2017-07-31,LQD,0.036416359137857617
2017-07-31,XLP,0.02827041183718271
2017-07-31,SMH,0.027316723956842353
2017-07-31,XLV,0.026810782849098932
2017-07-31,TLT,0.024713474644878622
2017-07-31,XLI,0.022463963379667055
2017-07-31,VLUE,0.022125871202110455
2017-07-31,EEM,0.01917211042638371
2017-07-31,USMV,0.01845336909791773
2017-07-31,XHB,0.018053112318228783
2017-07-31,XLB,0.017994630322394373
2017-07-31,FXF,0.008459150291325252
2017-07-31,CPER,0.008430341733844564
2017-07-31,XLU,0.008135220858912788
2017-07-31,FXY,0.006704898289337596
2017-08-31,BIL,0.23295973910417056
2017-08-31,IEF,0.07012645015906259
2017-08-31,HYG,0.06275078814793202
2017-08-31,SPY,0.06207053549789294
2017-08-31,TIP,0.05737167120697602
2017-08-31,GLD,0.05402951678793214
2017-08-31,SHY,0.04805466259901846
2017-08-31,IWM,0.0467981048599809
2017-08-31,QQQ,0.0443329498839692
2017-08-31,LQD,0.03462378787188593
2017-08-31,DBC,0.028425585111822048
2017-08-31,SMH,0.02789139832755687
2017-08-31,XLP,0.02786023925319599
2017-08-31,XLV,0.0263884578977977
2017-08-31,TLT,0.02384497274379405
2017-08-31,XLI,0.022687026589851726
2017-08-31,VLUE,0.022640483649948664
2017-08-31,EEM,0.01988781794111289
