as_of,return_date,gross_return,net_return,nav_usd,turnover,traded_notional_usd,commission_usd,commission_cost,regulatory_fees_usd,regulatory_fee_cost,slippage_usd,slippage_cost,positive_cash_interest,short_proceeds_interest,margin_benchmark_cost,margin_spread_cost,short_borrow_cost,futures_roll_cost,total_explicit_cost,cash_weight,unencumbered_cash_weight,margin_debit_weight,short_collateral_weight,long_gross_exposure,gross_exposure,net_exposure,short_gross_exposure,borrow_weight,regt_reference_requirement,regt_reference_buffer,portfolio_margin_minimum_cushion,portfolio_margin_status,limit_scale,netted_bil_weight,clipped_assets
2012-08-31,2012-09-30,0.006583601066448776,0.006119678797311454,1287635.2958916533,0.07142780317063507,182823.66840372185,42.559094142201,3.325502246018575e-05,1.0706449394665025,8.365855107225605e-07,18.282366840372184,1.4285560634127014e-05,0.0,0.0,0.0,0.00026509195643253724,0.00015340919342561675,0.0,0.0004668783184631893,-0.09855971168285005,0.0,0.2790411157129873,0.1840910321107401,1.2790411157129873,1.4595225197431247,1.09855971168285,0.18048140403013735,0.2790411157129873,0.7297612598715624,0.2702387401284376,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.2868144075239949,
2012-09-30,2012-10-31,-0.015037121718182138,-0.01579892736258717,1267451.8972302633,0.3086807361573515,794936.4220760493,141.37308809691459,0.00010979280278195347,9.11944544311148,7.0823201819708634e-06,79.49364220760492,6.17361472314703e-05,0.0,0.0,9.633889992937776e-05,0.00040130565981624886,0.00017023327734873818,0.0,0.0007501502073603816,-0.2333875301895172,0.0,0.4272015081956704,0.1976902575662766,1.4272015081956704,1.621015486201824,1.2333875301895172,0.19381397800615352,0.4272015081956704,0.810507743100912,0.189492256899088,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.31268152565699664,
2012-10-31,2012-11-30,0.011047455688370351,0.01045514299390656,1280772.8026972932,0.2225444575504341,564128.789880755,115.54070907554377,9.115983756703707e-05,7.536613351045578,5.946271702709338e-06,56.41287898807549,4.450889151008681e-05,0.0,0.0,0.0,0.0003357361269142245,0.00012136406245826813,0.0,0.0005987151901523258,-0.22065287345687712,0.0,0.3634341234077807,0.14563687494992175,1.3634341234077807,1.5062153733586845,1.2206528734568771,0.1427812499509037,0.3634341234077807,0.7531076866793422,0.24689231332065775,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3226121643960548,
2012-11-30,2012-12-31,0.01139637273753716,0.010733294016715274,1294593.753235095,0.18098903796235663,463611.67481706856,115.72773344202017,9.035773807680711e-05,7.7906795658592385,6.0827959099788456e-06,46.361167481706865,3.619780759247133e-05,0.0,0.0,0.0,0.00036119047409107364,0.00017662751366233153,0.0,0.0006704563293326625,-0.17931412855805595,0.0,0.3804080720066305,0.2051158223175463,1.3804080720066305,1.5815020154552055,1.179314128558056,0.20109394344857479,0.3804080720066305,0.7907510077276028,0.20924899227239724,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.2820747875206928,
2012-12-31,2013-01-31,0.03406358931836892,0.03343371273611199,1338608.517434796,0.13901432194983449,359934.1456129362,41.80232080863889,3.2289913885477936e-05,1.679417195727601,1.2972542093076384e-06,35.99341456129361,2.7802864389966897e-05,0.0,0.0,0.0,0.00046381352196236313,0.00012629329882089878,0.0,0.0006514968532680144,-0.3562125630122599,0.0,0.5,0.14666318572749534,1.5,1.6437874369877408,1.35621256301226,0.14378743698774052,0.5,0.8218937184938704,0.17810628150612962,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9472596050859801,0.2682465836401099,
2013-01-31,2013-02-28,-0.002704427962479201,-0.003351380281000208,1334129.8403125298,0.2289500928800686,612949.088793495,64.25715265197378,4.8002946204997355e-05,8.654252948048919,6.465111222086983e-06,61.2949088793495,4.579001857601372e-05,0.0,0.0,0.0,0.00038092562496010033,0.0001638126819185835,0.0,0.000644996382881782,-0.2459227238371946,0.0,0.4524092976841485,0.21061630532389308,1.4524092976841485,1.6588958715311029,1.2459227238371946,0.20648657384695399,0.4524092976841485,0.8294479357655514,0.17055206423444857,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.26870543682490877,
2013-02-28,2013-03-31,0.028835459559867074,0.02811518408794717,1372171.4134458092,0.3563075003890929,950720.9371925144,152.12072463230814,0.0001140224287290304,11.673514936540808,8.749909179608936e-06,95.07209371925146,7.12615000778186e-05,0.0,0.0,0.0,0.00041582315489655056,0.00013122337801636683,0.0,0.0007410803708993753,-0.2960133636915627,0.0,0.44541379407072834,0.1523884389867486,1.4454137940707283,1.5948142244498935,1.2960133636915627,0.14940043037916528,0.44541379407072834,0.7974071122249468,0.20259288777505324,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.240309582816523,
2013-03-31,2013-04-30,0.021656283541167783,0.021052667870326905,1401365.5110309192,0.05924507938125132,162588.8086285616,38.21949140488771,2.785329225662163e-05,0.9812088187603519,7.150774379538571e-07,16.258880862856163,1.1849015876250269e-05,0.0,0.0,0.0,0.0004470321634685807,0.0001291946407427788,0.0,0.0006166441897821853,-0.34800630500849583,0.0,0.5,0.1550335688913346,1.5,1.6519936949915046,1.3480063050084958,0.1519936949915045,0.5,0.8259968474957523,0.1740031525042477,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9885816217204407,0.23836822933908897,
2013-04-30,2013-05-31,-0.0021224036933998242,-0.0027498083456948203,1397517.3177751077,0.05976174276945162,167496.09039242181,31.605653499580505,2.255346892070271e-05,2.0470807929937638,1.4607757768262915e-06,16.74960903924218,1.1952348553890323e-05,0.0,0.0,0.00011321005522241122,0.0004612795566934754,0.00012863194855621893,0.0,0.0006258780985011137,-0.3535499636931094,0.0,0.5,0.14937903703302843,1.5,1.6464500363068906,1.3535499636931094,0.14645003630689063,0.5,0.8232250181534453,0.1767749818465547,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9859186978814692,0.2509679998677359,
2013-05-31,2013-06-30,-0.01927528922014735,-0.019927020688824848,1369944.5947711905,0.45701151753643143,1277363.0203596905,158.39928832555475,0.00011334334559641199,23.74583632165567,1.699144334000798e-05,127.73630203596905,9.140230350728628e-05,0.0,0.0,0.0,0.0001885343757867774,0.00022880970756118847,0.0,0.0006390811757916721,0.07872437226087825,0.0,0.19046351898757896,0.2745716490734262,1.190463518987579,1.459651410236036,0.9212756277391217,0.26918789124845705,0.19046351898757896,0.729825705118018,0.27017429488198197,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.43660766134199575,
2013-06-30,2013-07-31,0.04280790847500981,0.04236546651783614,1429229.8943175166,0.18730020156627838,513181.79747055506,119.14722313259298,8.697229332292309e-05,7.261764683367669,5.300772535680931e-06,51.31817974705551,3.7460040313255674e-05,0.0,0.0,0.0,0.00014006947204878333,0.00019188848878122773,0.0,0.0004616910670018707,0.09230537170514841,0.0,0.1261634959774638,0.22283824503626445,1.1261634959774638,1.3446323636600759,0.9076946282948516,0.2184688676826122,0.1261634959774638,0.6723161818300379,0.32768381816996206,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5299798743964506,
2013-07-31,2013-08-31,-0.021374269325593474,-0.0218869886765881,1398288.2012306922,0.17851834066651762,510287.49832909077,101.07822390957267,7.072215905324271e-05,10.177555438527294,7.121006549745633e-06,51.02874983290907,3.570366813330352e-05,0.0,0.0,0.0,0.00011075057314932987,0.00027745059397699025,0.0,0.0005017480008626121,0.2222533353988806,0.0,0.09362969379693364,0.3222006897797306,1.0936296937969336,1.4095127229927482,0.7777466646011194,0.3158830291958143,0.09362969379693364,0.7047563614963741,0.2952436385036259,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.4529271543727142,
2013-08-31,2013-09-30,0.034896037727380515,0.03455081136879868,1447444.4981160164,0.11456878884189729,320400.37133383116,55.316893406097016,3.956043779630715e-05,6.2486972970282775,4.468819297429912e-06,32.0400371333831,2.291375776837945e-05,0.0,0.0,0.0,0.0,0.00029048133938380604,0.0,0.00035742435424592254,0.3417427522162426,1.1102230246251565e-16,0.0,0.34857760726056736,0.9999999999999999,1.3417427522162424,0.6582572477837574,0.3417427522162425,0.0,0.6708713761081212,0.3291286238918788,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5029778247729342,
2013-09-30,2013-10-31,0.032499435426743946,0.03204025399779952,1494571.9435472207,0.11656392510774151,337439.62415201566,55.9860059280268,3.867920738991912e-05,3.277557848018421,2.264375492313845e-06,33.74396241520156,2.3312785021548295e-05,0.0,0.0,0.0,0.00010256778720438285,0.0003074166666666666,0.0,0.0004742408217748307,0.26543266016218636,0.0,0.08456733983781328,0.3569999999999999,1.0845673398378133,1.4345673398378134,0.7345673398378136,0.34999999999999987,0.08456733983781328,0.7172836699189067,0.2827163300810933,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9534808922128621,0.38936364723744477,
2013-10-31,2013-11-30,0.025656133021976,0.025148968472976818,1532635.5097970958,0.07727615396007048,230989.5432279136,38.62995302221567,2.5846834064428674e-05,1.337947170150854,8.95204259605842e-07,23.098954322791368,1.54552307920141e-05,0.0,0.0,0.0,0.00018051558707007543,0.0002975,0.0,0.0005202128561861241,0.16683569041196866,0.0,0.18316430958803087,0.357,1.1831643095880309,1.5331643095880312,0.8331643095880313,0.35,0.18316430958803087,0.7665821547940156,0.2334178452059844,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9738466794067454,0.3132667800788861,
2013-11-30,2013-12-31,0.028463963323612316,0.02795314727270276,1576081.8986010533,0.025621736485478053,78537.56632061502,29.14092758222425,1.9013605906914027e-05,0.9904445051624641,6.462361721565411e-07,7.853756632061502,5.1243472970956115e-06,0.0,0.0,0.0,0.0001932297418660647,0.00030741666666666667,0.0,0.0005254305979088975,0.15822771343787811,0.0,0.19177228656212186,0.35699999999999993,1.1917722865621219,1.5417722865621215,0.8417722865621219,0.3499999999999999,0.19177228656212186,0.7708861432810608,0.22911385671893925,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9723261981012503,0.3113765263589485,
2013-12-31,2014-01-31,-0.036095979949130094,-0.03660908938731999,1519426.3568480534,0.08612682251828672,271485.85191019456,49.43454336793518,3.136546610414966e-05,4.980464395324023,3.1600289298067155e-06,27.148585191019457,1.7225364503657345e-05,0.0,0.0,0.0,0.0001356240563334707,0.0003074166666666667,0.0,0.0004947915825377512,0.22422533561011382,0.0,0.12577466438988605,0.357,1.125774664389886,1.4757746643898861,0.7757746643898862,0.35,0.12577466438988605,0.7378873321949431,0.26211266780505693,0.2,LIVE_IBKR_CHECK_REQUIRED,0.9578018652184899,0.3027381203386388,
2014-01-31,2014-02-28,0.04154331023318451,0.04106934921395765,1583127.3339328554,0.19013536446448218,577793.36827249,126.56448897910334,8.329754739917292e-05,1.7532173497169763,1.1538679329967043e-06,57.779336827249,3.802707289289644e-05,0.0,0.0,5.172031811831285e-05,0.0002229145791744554,0.00014855551100868825,0.0,0.0004939485784082097,-0.06644245723153097,0.0,0.25369730304080207,0.19099994272545634,1.253697303040802,1.440952148850073,1.066442457231531,0.18725484580927093,0.25369730304080207,0.7204760744250365,0.2795239255749635,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.3137066782304064,
2014-02-28,2014-03-31,-0.0019706212835758933,-0.0025887287067567796,1579034.346859387,0.19479550071004278,616772.1634024113,132.0435190806314,8.340675841443826e-05,12.295210405139954,7.766406492771368e-06,61.67721634024116,3.8959100142008575e-05,0.0,0.0,0.0,0.00022685269100187311,0.00025971499781714486,0.0,0.0006166999538682362,0.06383192136854632,0.0,0.23185877823351597,0.30160451359410373,1.231858778233516,1.5275494778355787,0.9361680786314537,0.29569069960206246,0.23185877823351597,0.7637747389177894,0.23622526108221065,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.1951633214639596,
2014-03-31,2014-04-30,0.001650311408323511,0.0012046625715457302,1580937.696653182,0.05231042704497449,165199.9220057938,31.718659253070598,2.0087377653410313e-05,2.4394247798083017,1.5448839252041504e-06,16.519992200579384,1.04620854089949e-05,0.0,0.0,0.0,0.00018237814278640035,0.00023181296288312045,0.0,0.00044628545265713014,0.08553228382184297,0.0,0.18718884898182853,0.2781755554597445,1.1871888489818285,1.4599099817854992,0.914467716178157,0.27272113280367105,0.18718884898182853,0.7299549908927496,0.2700450091072504,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.21207794004305877,
2014-04-30,2014-05-31,0.01579729441205902,0.01520300624546612,1605156.3339036182,0.10877293680914649,343926.4723545083,72.2718968546477,4.571457623386808e-05,2.659734450845505,1.6823777790080643e-06,34.39264723545084,2.17545873618293e-05,0.0,0.0,0.0,0.0002790175145910868,0.0002554024359676519,0.0,0.0006035714919334442,-0.0016127777305419144,0.0,0.2923935397430486,0.29659637725275706,1.2923935397430486,1.5831743017555557,1.001612777730542,0.2907807620125069,0.2923935397430486,0.7915871508777779,0.20841284912222213,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.22267002173727407,
2014-05-31,2014-06-30,0.027834145052467885,0.027154960202200977,1649341.4983450212,0.2795648439982112,897490.5601610112,86.08314852719238,5.3629136744484386e-05,4.415143262363648,2.7506001559526323e-06,89.74905601610111,5.591296879964223e-05,0.0,0.0,0.0,0.0004426246782239188,0.00014320044742462655,0.0,0.0006981178313486245,-0.33152888538279224,0.0,0.4999999999999998,0.17184053690955187,1.4999999999999998,1.6684711146172078,1.3315288853827922,0.1684711146172077,0.4999999999999998,0.8342355573086039,0.16576444269139612,0.2,LIVE_IBKR_CHECK_REQUIRED,0.923079694004847,0.24689910814867067,
